Persona Precision,Entity Precision,Action Precision,Persona Recall,Entity Recall,Action Recall,Persona F-Measure,Entity F-Measure,Action F-Measure
0.35,0.18333333333333332,0.7833333333333333,0.35,0.1774193548387097,0.734375,0.35,0.18032786885245902,0.7580645161290323
0.2545454545454545,0.41818181818181815,0.9818181818181818,0.2545454545454545,0.3898305084745763,0.9,0.2545454545454545,0.4035087719298246,0.9391304347826087
0.9166666666666666,0.2916666666666667,0.9375,0.9166666666666666,0.25,0.8490566037735849,0.9166666666666666,0.2692307692307692,0.8910891089108911
0.038461538461538464,0.4423076923076923,0.9230769230769231,0.038461538461538464,0.39655172413793105,0.8888888888888888,0.038461538461538464,0.41818181818181815,0.9056603773584906
0.8,0.14285714285714285,0.9428571428571428,0.8,0.13513513513513514,0.8918918918918919,0.8000000000000002,0.1388888888888889,0.9166666666666667
0.30434782608695654,0.391304347826087,0.9021739130434783,0.30434782608695654,0.3302752293577982,0.8645833333333334,0.30434782608695654,0.35820895522388063,0.8829787234042554
0.19117647058823528,0.25,0.8970588235294118,0.19117647058823528,0.22666666666666666,0.8591549295774648,0.1911764705882353,0.23776223776223773,0.8776978417266187
0.2549019607843137,0.5294117647058824,0.9215686274509803,0.2549019607843137,0.46551724137931033,0.8545454545454545,0.2549019607843137,0.4954128440366972,0.8867924528301887
1.0,0.47058823529411764,0.8235294117647058,1.0,0.35294117647058826,0.8076923076923077,1.0,0.4033613445378152,0.8155339805825242
0.9384615384615385,0.2923076923076923,0.9076923076923077,0.9384615384615385,0.2714285714285714,0.8805970149253731,0.9384615384615385,0.2814814814814815,0.8939393939393939
0.288135593220339,0.288135593220339,0.9491525423728814,0.288135593220339,0.25757575757575757,0.8888888888888888,0.288135593220339,0.27199999999999996,0.9180327868852458
0.8775510204081632,0.5,0.8979591836734694,0.8775510204081632,0.44954128440366975,0.822429906542056,0.8775510204081631,0.4734299516908213,0.8585365853658536
0.9922480620155039,0.4883720930232558,0.9224806201550387,0.9922480620155039,0.48091603053435117,0.9153846153846154,0.9922480620155039,0.4846153846153846,0.9189189189189189
0.9411764705882353,0.45588235294117646,0.8970588235294118,0.9411764705882353,0.4189189189189189,0.8356164383561644,0.9411764705882353,0.4366197183098592,0.8652482269503545
0.4230769230769231,0.3076923076923077,0.9487179487179487,0.4230769230769231,0.2891566265060241,0.9487179487179487,0.4230769230769231,0.29813664596273287,0.9487179487179487
0.7916666666666666,0.25,0.9791666666666666,0.7916666666666666,0.2033898305084746,0.7580645161290323,0.7916666666666666,0.22429906542056074,0.8545454545454544
0.6153846153846154,0.5384615384615384,0.9807692307692307,0.6153846153846154,0.5283018867924528,0.864406779661017,0.6153846153846154,0.5333333333333333,0.918918918918919
0.20481927710843373,0.30120481927710846,1.0,0.20481927710843373,0.25510204081632654,0.9764705882352941,0.20481927710843376,0.27624309392265195,0.988095238095238
0.9387755102040817,0.42857142857142855,0.8877551020408163,0.9387755102040817,0.3925233644859813,0.8787878787878788,0.9387755102040817,0.4097560975609756,0.8832487309644671
0.2882882882882883,0.43243243243243246,0.8288288288288288,0.2857142857142857,0.35294117647058826,0.7301587301587301,0.28699551569506726,0.38866396761133604,0.7763713080168775
0.46551724137931033,0.29310344827586204,0.9137931034482759,0.46551724137931033,0.2463768115942029,0.7066666666666667,0.46551724137931033,0.26771653543307083,0.7969924812030076
